57.32826; (0.548173,1.170880,-0.964017); (0.904506,-0.181135,-0.373523,-0.097672)
57.3392; (0.546737,1.170630,-0.963164); (0.905212,-0.179937,-0.371661,-0.100415)
57.35044; (0.547133,1.171475,-0.961159); (0.905370,-0.180840,-0.369119,-0.106556)
57.36177; (0.547240,1.171961,-0.959297); (0.904639,-0.182013,-0.368994,-0.111098)
57.37292; (0.551728,1.175416,-0.954935); (0.904513,-0.186490,-0.365196,-0.117086)
57.38414; (0.556390,1.177817,-0.950001); (0.905518,-0.192048,-0.359038,-0.119355)
57.39533; (0.562007,1.180045,-0.943907); (0.907764,-0.197692,-0.350297,-0.119053)
57.40671; (0.568462,1.183041,-0.937560); (0.910107,-0.203407,-0.340916,-0.118770)
57.41817; (0.577858,1.186001,-0.929182); (0.914398,-0.211460,-0.324466,-0.117826)
57.42851; (0.585582,1.188640,-0.921943); (0.917125,-0.218159,-0.311957,-0.118198)
57.44003; (0.595825,1.192497,-0.913389); (0.920011,-0.226318,-0.296927,-0.119141)
57.45101; (0.606073,1.195530,-0.905189); (0.922969,-0.232432,-0.281062,-0.122915)
57.46204; (0.615470,1.198272,-0.897049); (0.925512,-0.236891,-0.266389,-0.127859)
57.47377; (0.626536,1.201089,-0.887899); (0.928555,-0.240560,-0.249558,-0.132809)
57.4846; (0.637878,1.204139,-0.879118); (0.931412,-0.246876,-0.231545,-0.133834)
57.49561; (0.649295,1.207193,-0.870322); (0.933441,-0.255531,-0.214972,-0.131073)
57.50646; (0.660677,1.210814,-0.861825); (0.935052,-0.264814,-0.198545,-0.127006)
57.51775; (0.672344,1.214645,-0.854501); (0.936486,-0.276550,-0.181028,-0.117230)
57.52885; (0.683694,1.218041,-0.846506); (0.937796,-0.284766,-0.163638,-0.112559)
57.54012; (0.696264,1.221115,-0.838274); (0.939435,-0.290925,-0.143413,-0.110711)
57.55153; (0.709317,1.223487,-0.830855); (0.941226,-0.293723,-0.120416,-0.115417)
57.56259; (0.721280,1.225061,-0.823136); (0.942462,-0.295202,-0.098959,-0.121772)
57.5736; (0.734283,1.226520,-0.815675); (0.942914,-0.296486,-0.076045,-0.131248)
57.58474; (0.745953,1.227802,-0.809980); (0.942139,-0.300628,-0.054963,-0.137754)
57.5959; (0.757265,1.228331,-0.803892); (0.941768,-0.303695,-0.035934,-0.139825)
57.60707; (0.767010,1.229037,-0.798648); (0.942279,-0.305495,-0.018684,-0.135772)
57.61845; (0.774762,1.228925,-0.794178); (0.943878,-0.304781,-0.004089,-0.127229)
57.62945; (0.782086,1.228569,-0.789354); (0.945297,-0.302353,0.009616,-0.122084)
57.64093; (0.787237,1.226998,-0.785282); (0.947523,-0.296024,0.018789,-0.119233)
57.65174; (0.790937,1.225716,-0.781590); (0.950445,-0.288206,0.027613,-0.113267)
57.66304; (0.792049,1.225489,-0.779070); (0.953447,-0.282968,0.033649,-0.098673)
57.67424; (0.792346,1.225221,-0.776842); (0.955008,-0.282280,0.036955,-0.083142)
57.68527; (0.788523,1.227523,-0.775479); (0.955052,-0.286468,0.032083,-0.069152)
57.69696; (0.784573,1.229208,-0.774620); (0.954396,-0.289703,0.025173,-0.067583)
57.70774; (0.779747,1.229922,-0.773610); (0.953883,-0.289431,0.017610,-0.077635)
57.7189; (0.774088,1.229986,-0.772635); (0.953422,-0.286461,0.008537,-0.094096)
57.72996; (0.767422,1.230873,-0.772076); (0.953198,-0.283491,0.000000,-0.105106)
57.74117; (0.756442,1.230074,-0.772370); (0.953486,-0.278772,-0.014194,-0.113793)
57.75243; (0.747579,1.229699,-0.772674); (0.953520,-0.275975,-0.026620,-0.118020)
57.76377; (0.735417,1.229388,-0.773735); (0.953778,-0.272830,-0.042915,-0.118447)
57.77474; (0.721244,1.227978,-0.775277); (0.953918,-0.269236,-0.062209,-0.116973)
57.78606; (0.707250,1.226503,-0.777357); (0.953598,-0.264415,-0.083264,-0.117482)
57.7969; (0.691337,1.224272,-0.779759); (0.953156,-0.257029,-0.106813,-0.118411)
57.80825; (0.674240,1.220541,-0.782758); (0.952093,-0.248033,-0.131376,-0.121409)
57.81934; (0.657009,1.216933,-0.786734); (0.950281,-0.239017,-0.156809,-0.123484)
57.8308; (0.640658,1.213684,-0.790558); (0.948037,-0.230927,-0.180656,-0.123538)
57.84212; (0.622267,1.208306,-0.795823); (0.945330,-0.223274,-0.205190,-0.119985)
57.8528; (0.605480,1.204052,-0.801752); (0.941642,-0.215134,-0.230500,-0.117889)
57.86427; (0.589469,1.199675,-0.807439); (0.937837,-0.206859,-0.253720,-0.115319)
57.87527; (0.573296,1.194700,-0.813479); (0.933631,-0.198322,-0.276313,-0.112486)
57.88643; (0.557864,1.189907,-0.820120); (0.928333,-0.189705,-0.300183,-0.109998)
57.89778; (0.543907,1.185714,-0.826509); (0.922776,-0.182370,-0.322091,-0.107158)
57.90881; (0.531184,1.181247,-0.832562); (0.917623,-0.176773,-0.340418,-0.104093)
57.9199; (0.518711,1.177050,-0.838314); (0.912351,-0.170198,-0.357884,-0.102796)
57.93102; (0.508641,1.173336,-0.843182); (0.908787,-0.165718,-0.368891,-0.102776)
57.94247; (0.499241,1.169867,-0.847759); (0.905677,-0.163154,-0.377708,-0.102307)
57.95341; (0.489874,1.166221,-0.851953); (0.902006,-0.160148,-0.387675,-0.102207)
57.96469; (0.483755,1.164084,-0.855221); (0.900007,-0.160226,-0.392074,-0.102924)
57.97586; (0.478219,1.162348,-0.858051); (0.898378,-0.158839,-0.396197,-0.103515)
57.987; (0.473768,1.160604,-0.859909); (0.897466,-0.158747,-0.398736,-0.101800)
57.99842; (0.469316,1.158701,-0.862346); (0.896341,-0.159802,-0.401877,-0.097632)
58.00961; (0.467331,1.158119,-0.864026); (0.896270,-0.165148,-0.401783,-0.089421)

61.24866; (0.563378,1.221584,-1.091290); (0.715949,-0.555816,-0.371007,0.202087)
61.26004; (0.564984,1.222169,-1.089986); (0.711631,-0.560308,-0.369923,0.206865)
61.27102; (0.566343,1.222899,-1.090068); (0.709392,-0.562713,-0.371683,0.204862)
61.28213; (0.568250,1.224006,-1.089376); (0.708509,-0.564812,-0.370212,0.204806)
61.29345; (0.571883,1.226414,-1.087375); (0.708036,-0.568454,-0.363345,0.208629)
61.30494; (0.574702,1.228160,-1.085702); (0.708593,-0.571439,-0.357264,0.209084)
61.31614; (0.579213,1.231234,-1.083225); (0.712219,-0.573568,-0.349693,0.203665)
61.32716; (0.585981,1.235743,-1.079640); (0.716887,-0.575400,-0.341118,0.196538)
61.33858; (0.591445,1.239430,-1.076645); (0.720728,-0.577749,-0.331988,0.191157)
61.34916; (0.598554,1.244331,-1.072839); (0.725270,-0.581241,-0.320014,0.183667)
61.36049; (0.607639,1.250633,-1.068016); (0.730905,-0.584307,-0.307807,0.172100)
61.37158; (0.617913,1.257172,-1.063064); (0.739750,-0.587313,-0.291425,0.151344)
61.38276; (0.629466,1.264803,-1.057786); (0.749797,-0.590692,-0.270185,0.126044)
61.39409; (0.641762,1.272253,-1.052587); (0.757515,-0.594137,-0.249195,0.105233)
61.40513; (0.655706,1.279584,-1.046547); (0.764735,-0.598652,-0.223309,0.083243)
61.4164; (0.669352,1.286608,-1.040798); (0.770834,-0.602295,-0.198770,0.059552)
61.4276; (0.685471,1.293968,-1.034352); (0.777571,-0.603002,-0.175643,0.030372)
61.4387; (0.701885,1.299936,-1.027511); (0.783617,-0.602696,-0.150671,0.000000)
61.45005; (0.718596,1.304922,-1.020829); (0.787740,-0.602634,-0.123213,-0.033413)
61.46141; (0.734826,1.308869,-1.014445); (0.790770,-0.600821,-0.098182,-0.063702)
61.47227; (0.753922,1.313165,-1.005500); (0.794760,-0.594634,-0.074897,-0.095688)
61.48334; (0.769798,1.314501,-0.997486); (0.798572,-0.585203,-0.053340,-0.130288)
61.49475; (0.784013,1.313954,-0.990475); (0.801183,-0.574920,-0.031809,-0.162975)
61.50564; (0.802283,1.313901,-0.981122); (0.803368,-0.561673,-0.008727,-0.197602)
61.51699; (0.817289,1.311706,-0.974422); (0.800971,-0.552907,0.013385,-0.229262)
61.52816; (0.829478,1.306759,-0.970668); (0.792281,-0.551782,0.038219,-0.257616)
61.53923; (0.846199,1.304142,-0.965741); (0.781655,-0.552555,0.065821,-0.281719)
61.55026; (0.859687,1.299389,-0.963524); (0.769474,-0.556951,0.092391,-0.298629)
61.56138; (0.869472,1.290896,-0.960660); (0.763846,-0.547312,0.114041,-0.322464)
61.57262; (0.881282,1.283965,-0.955169); (0.759337,-0.533539,0.136014,-0.346761)
61.58368; (0.891836,1.275804,-0.948891); (0.756507,-0.514693,0.150798,-0.374231)
61.5948; (0.900492,1.265623,-0.945153); (0.749047,-0.499207,0.165188,-0.403032)
61.60611; (0.909831,1.256183,-0.941704); (0.738067,-0.490113,0.183207,-0.426007)
61.61747; (0.918469,1.247112,-0.940277); (0.727127,-0.486753,0.202850,-0.439556)
61.62831; (0.925081,1.236591,-0.936907); (0.719412,-0.477991,0.221811,-0.452517)
61.63945; (0.931384,1.228230,-0.934575); (0.719299,-0.469593,0.238343,-0.453083)
61.65073; (0.937244,1.220253,-0.932148); (0.719816,-0.461080,0.253031,-0.453040)
61.66195; (0.940934,1.214540,-0.930774); (0.728493,-0.455039,0.259496,-0.441474)
61.67318; (0.944685,1.208762,-0.928841); (0.732983,-0.449167,0.267196,-0.435420)
61.68404; (0.946452,1.204969,-0.927115); (0.740981,-0.447360,0.266360,-0.424110)
61.69529; (0.945783,1.201822,-0.926003); (0.748000,-0.445956,0.263740,-0.414803)
61.70646; (0.947066,1.198623,-0.924702); (0.753721,-0.445089,0.262858,-0.405840)
61.71765; (0.947111,1.197314,-0.924819); (0.756362,-0.447881,0.262510,-0.398005)
61.72885; (0.948422,1.194833,-0.924098); (0.757714,-0.446623,0.266185,-0.394389)
61.74006; (0.948124,1.193558,-0.924416); (0.757267,-0.444102,0.270088,-0.395439)
61.75099; (0.948611,1.192383,-0.924055); (0.755658,-0.440684,0.272882,-0.400392)
61.7625; (0.949615,1.191485,-0.923961); (0.754489,-0.437203,0.274841,-0.405047)
61.77355; (0.950484,1.191123,-0.922984); (0.751931,-0.434707,0.275982,-0.411659)
61.785; (0.950184,1.192649,-0.922727); (0.749781,-0.435066,0.276316,-0.414965)
61.79589; (0.951227,1.195035,-0.922488); (0.747954,-0.438054,0.276077,-0.415277)
61.80714; (0.950409,1.198961,-0.922303); (0.746771,-0.443093,0.273925,-0.413482)
61.81839; (0.948890,1.203906,-0.921826); (0.747043,-0.448287,0.269430,-0.410334)
61.82951; (0.948061,1.208951,-0.921354); (0.747729,-0.451765,0.264907,-0.408209)
61.84044; (0.945256,1.215276,-0.920174); (0.750897,-0.455342,0.258133,-0.402721)
61.85188; (0.941508,1.222514,-0.918702); (0.756130,-0.458799,0.250069,-0.394001)
61.86302; (0.937137,1.230903,-0.917168); (0.763260,-0.462519,0.240921,-0.381402)
61.8743; (0.931498,1.239361,-0.915986); (0.770715,-0.466560,0.231109,-0.367300)
61.88546; (0.923312,1.250046,-0.914006); (0.780992,-0.472418,0.214691,-0.347536)
61.89711; (0.915322,1.259794,-0.912381); (0.787261,-0.478430,0.198677,-0.334445)
61.90773; (0.905999,1.270110,-0.910760); (0.792856,-0.485624,0.177514,-0.322549)
61.9192; (0.895828,1.280334,-0.909180); (0.798496,-0.492090,0.154390,-0.310509)
61.93074; (0.884469,1.291059,-0.907660); (0.804431,-0.497649,0.131906,-0.296375)
61.94127; (0.872036,1.301181,-0.906289); (0.811539,-0.502529,0.106302,-0.278512)
61.9524; (0.858951,1.310926,-0.905047); (0.819575,-0.505864,0.080486,-0.256752)
61.9635; (0.844640,1.319908,-0.904511); (0.827252,-0.509019,0.055736,-0.231187)
61.97474; (0.827952,1.326269,-0.905484); (0.833017,-0.513425,0.031054,-0.203751)
61.98626; (0.812734,1.334830,-0.906179); (0.837034,-0.520108,0.007417,-0.169725)
61.99731; (0.797267,1.341894,-0.906903); (0.839218,-0.524958,-0.017434,-0.140818)
62.00801; (0.780447,1.347409,-0.908676); (0.839218,-0.530594,-0.043099,-0.111024)
62.0192; (0.764826,1.352776,-0.910725); (0.838090,-0.534765,-0.069289,-0.082646)
62.03042; (0.748773,1.357398,-0.912117); (0.836103,-0.536956,-0.096738,-0.057035)
62.04185; (0.732365,1.360650,-0.914060); (0.832926,-0.538119,-0.124359,-0.034596)
62.05302; (0.717751,1.363841,-0.916363); (0.829002,-0.538114,-0.150615,-0.022455)
62.06426; (0.703527,1.365429,-0.918602); (0.824527,-0.537925,-0.175151,-0.010726)
62.07544; (0.689350,1.366492,-0.921490); (0.818668,-0.540115,-0.195026,0.004855)
62.08685; (0.675146,1.367027,-0.924614); (0.811572,-0.543485,-0.212390,0.029424)
62.09766; (0.661627,1.365923,-0.927255); (0.803708,-0.545447,-0.230594,0.058027)
62.10899; (0.647210,1.364300,-0.930154); (0.795069,-0.546486,-0.247941,0.087998)
62.11995; (0.633462,1.361612,-0.933257); (0.787522,-0.544479,-0.266891,0.110103)
62.13099; (0.620794,1.359113,-0.936604); (0.782101,-0.540177,-0.288472,0.115376)
62.14224; (0.608116,1.356345,-0.940362); (0.775861,-0.536618,-0.309685,0.119063)
62.15349; (0.596654,1.352684,-0.944277); (0.769042,-0.533949,-0.331931,0.115306)
62.1648; (0.585247,1.349000,-0.948766); (0.759976,-0.532609,-0.351809,0.122448)
62.17596; (0.574235,1.344215,-0.953561); (0.748462,-0.533610,-0.369549,0.136006)
62.18712; (0.562753,1.337968,-0.958784); (0.734975,-0.535082,-0.387647,0.152411)
62.19814; (0.551529,1.332287,-0.964194); (0.722125,-0.535262,-0.405786,0.165435)
62.20926; (0.541722,1.325147,-0.969563); (0.709795,-0.535107,-0.423673,0.174220)
62.22038; (0.531730,1.318864,-0.974891); (0.698433,-0.533396,-0.441062,0.182055)
62.2317; (0.523286,1.311743,-0.979541); (0.689071,-0.530239,-0.457016,0.187520)
62.24329; (0.515486,1.304498,-0.983622); (0.681023,-0.526160,-0.470658,0.194536)
62.25401; (0.508063,1.296591,-0.986766); (0.671011,-0.523784,-0.482545,0.206265)
62.26523; (0.500715,1.288863,-0.990974); (0.660363,-0.521939,-0.495478,0.214483)
62.27646; (0.494746,1.281564,-0.995004); (0.650567,-0.521330,-0.506751,0.219502)
62.28754; (0.489254,1.274652,-0.998165); (0.643290,-0.518489,-0.518825,0.219471)
62.29887; (0.483897,1.267954,-1.001534); (0.637405,-0.514689,-0.530602,0.217419)
62.30996; (0.480726,1.262419,-1.003393); (0.636349,-0.510651,-0.538291,0.211042)
62.32164; (0.476345,1.256160,-1.005487); (0.632144,-0.506864,-0.546607,0.211434)
62.33262; (0.473089,1.249957,-1.006625); (0.628622,-0.502897,-0.552804,0.215262)
62.34333; (0.470770,1.244014,-1.007354); (0.622959,-0.500521,-0.557803,0.224182)
62.35486; (0.468308,1.237976,-1.008127); (0.617356,-0.497909,-0.563762,0.230499)
62.36581; (0.466496,1.232877,-1.008302); (0.613203,-0.495633,-0.568503,0.234809)
62.37721; (0.465776,1.229247,-1.007808); (0.611378,-0.493576,-0.571365,0.236945)
62.38821; (0.465524,1.226280,-1.006541); (0.612503,-0.490157,-0.572944,0.237322)
62.3993; (0.464617,1.223387,-1.005179); (0.613523,-0.486922,-0.574143,0.238447)
62.41063; (0.465844,1.223518,-1.002623); (0.615985,-0.486858,-0.570544,0.240855)
62.4217; (0.466369,1.222640,-1.001092); (0.616320,-0.487468,-0.569055,0.242282)
62.4329; (0.467343,1.224078,-0.999252); (0.617093,-0.491523,-0.565100,0.241378)
62.44389; (0.469259,1.227180,-0.997347); (0.618702,-0.496078,-0.560356,0.238990)
62.45512; (0.471024,1.229856,-0.995693); (0.621485,-0.498799,-0.556088,0.236055)
62.4661; (0.473272,1.234952,-0.993259); (0.627027,-0.501438,-0.550029,0.229925)
62.47747; (0.476726,1.242542,-0.990486); (0.633493,-0.505485,-0.542096,0.222044)
62.48849; (0.479579,1.248462,-0.988880); (0.637391,-0.511117,-0.534458,0.216439)
62.49995; (0.482932,1.256219,-0.986780); (0.640514,-0.519631,-0.525062,0.209847)
62.51111; (0.487327,1.265187,-0.984511); (0.643736,-0.527954,-0.515807,0.202018)
62.52247; (0.491715,1.273358,-0.982747); (0.647442,-0.535265,-0.506649,0.193952)
62.53327; (0.496784,1.283391,-0.980232); (0.651514,-0.543009,-0.496622,0.184493)
62.54443; (0.501772,1.292688,-0.977715); (0.654956,-0.550644,-0.486321,0.176963)
62.55581; (0.507832,1.302252,-0.975219); (0.657393,-0.560711,-0.472980,0.172418)
62.56696; (0.513414,1.311995,-0.972633); (0.659362,-0.570285,-0.460308,0.167727)
62.57814; (0.520552,1.323407,-0.969648); (0.662290,-0.580215,-0.446433,0.159438)
62.58934; (0.528105,1.333751,-0.966731); (0.666350,-0.588609,-0.432973,0.148497)
62.60036; (0.535947,1.345246,-0.963318); (0.672703,-0.595099,-0.419444,0.131888)
62.61166; (0.545261,1.357437,-0.959437); (0.679790,-0.601585,-0.403815,0.113642)
62.6227; (0.555632,1.368488,-0.955346); (0.687186,-0.607530,-0.386869,0.094948)
62.63377; (0.566085,1.379852,-0.950975); (0.694866,-0.612253,-0.369532,0.075854)
62.64534; (0.577414,1.391312,-0.946397); (0.702121,-0.616238,-0.352367,0.055809)
62.65611; (0.590017,1.401459,-0.941117); (0.710389,-0.618062,-0.335060,0.032890)
62.66761; (0.602245,1.411582,-0.936253); (0.717979,-0.619008,-0.318213,0.008765)
62.6785; (0.617371,1.421879,-0.930581); (0.726205,-0.618256,-0.299882,-0.021387)
62.6894; (0.631154,1.430155,-0.925524); (0.731898,-0.618720,-0.281970,-0.044765)
62.70065; (0.645263,1.438143,-0.921372); (0.734097,-0.624968,-0.258406,-0.061189)
62.71193; (0.660063,1.445451,-0.917957); (0.733443,-0.633264,-0.234565,-0.077574)
62.72294; (0.675081,1.452203,-0.914030); (0.734986,-0.635878,-0.212133,-0.102246)
62.73401; (0.691427,1.457172,-0.909234); (0.737735,-0.632931,-0.190738,-0.136983)
62.74534; (0.706962,1.461704,-0.904852); (0.739033,-0.630047,-0.170411,-0.166829)
62.75666; (0.722997,1.464314,-0.899087); (0.741568,-0.622486,-0.150857,-0.199575)
62.7678; (0.737220,1.465709,-0.892929); (0.745958,-0.611700,-0.133079,-0.227289)
62.77883; (0.750671,1.466045,-0.886277); (0.751313,-0.597476,-0.119166,-0.253676)
62.79007; (0.764687,1.465363,-0.879175); (0.755009,-0.585448,-0.102530,-0.276947)
62.80105; (0.778079,1.463829,-0.874223); (0.754760,-0.582678,-0.079435,-0.290713)
62.81228; (0.791457,1.461903,-0.869488); (0.751919,-0.581352,-0.056552,-0.305694)
62.82348; (0.804837,1.458801,-0.865891); (0.748361,-0.580906,-0.030736,-0.318684)
62.83482; (0.817858,1.454144,-0.861193); (0.746923,-0.574811,-0.008507,-0.334106)
62.84627; (0.830036,1.448688,-0.857684); (0.746132,-0.565821,0.011795,-0.350707)
62.85737; (0.841034,1.441042,-0.851555); (0.748647,-0.549690,0.028336,-0.369547)
62.86846; (0.851323,1.434116,-0.846168); (0.749838,-0.535600,0.043357,-0.386001)
62.8796; (0.859426,1.425294,-0.839415); (0.752304,-0.517839,0.053703,-0.403729)
62.8912; (0.867715,1.415905,-0.833386); (0.755016,-0.499286,0.062816,-0.420380)
62.90268; (0.874795,1.406709,-0.828574); (0.756774,-0.484936,0.071344,-0.432482)
62.91442; (0.881963,1.397014,-0.824421); (0.758605,-0.473680,0.084513,-0.439321)
62.92509; (0.887311,1.387711,-0.820840); (0.761325,-0.469495,0.101364,-0.435527)
62.9353; (0.893338,1.377852,-0.818584); (0.764595,-0.465302,0.117654,-0.430170)
62.94674; (0.899297,1.367880,-0.817087); (0.768557,-0.457171,0.132426,-0.427526)
62.95758; (0.901886,1.356916,-0.815254); (0.775390,-0.445974,0.144841,-0.422965)
62.96918; (0.905701,1.346539,-0.812818); (0.779736,-0.433207,0.155523,-0.424447)
62.97989; (0.908220,1.334938,-0.810357); (0.782709,-0.416625,0.164770,-0.432021)
62.99131; (0.910892,1.323511,-0.808338); (0.782541,-0.400931,0.173166,-0.443732)
63.00246; (0.912717,1.312858,-0.806924); (0.781691,-0.386929,0.181649,-0.454146)
63.01343; (0.913838,1.303668,-0.804829); (0.781544,-0.375380,0.188373,-0.461297)
63.02492; (0.915809,1.294447,-0.803529); (0.782537,-0.365613,0.195791,-0.464358)
63.03634; (0.916889,1.288441,-0.803533); (0.784371,-0.363545,0.203142,-0.459707)
63.04744; (0.918679,1.282745,-0.804274); (0.785820,-0.362112,0.210886,-0.454850)
63.0583; (0.918750,1.281481,-0.806031); (0.786572,-0.368172,0.216071,-0.446170)
63.06947; (0.919406,1.279049,-0.806448); (0.786385,-0.368235,0.219451,-0.444797)
63.08098; (0.920654,1.276553,-0.807375); (0.784951,-0.367048,0.222098,-0.446991)
63.09167; (0.920460,1.275961,-0.807402); (0.781506,-0.366388,0.221417,-0.453854)
63.10337; (0.920782,1.275050,-0.807303); (0.778460,-0.366358,0.222547,-0.458535)
63.11402; (0.921428,1.276565,-0.807238); (0.774754,-0.369735,0.224056,-0.461359)
63.12521; (0.921870,1.279482,-0.807439); (0.772947,-0.374790,0.226252,-0.459234)
63.13656; (0.921901,1.283748,-0.807312); (0.772901,-0.379569,0.228152,-0.454421)
63.14751; (0.921598,1.289105,-0.807417); (0.773511,-0.383679,0.228809,-0.449576)
63.15867; (0.920423,1.295596,-0.806767); (0.774491,-0.387283,0.227755,-0.445312)
63.16984; (0.918991,1.301977,-0.806064); (0.775178,-0.390993,0.226322,-0.441591)
63.18118; (0.916488,1.310868,-0.804964); (0.775954,-0.396219,0.220324,-0.438592)
63.19257; (0.912686,1.321223,-0.803971); (0.777386,-0.402885,0.211617,-0.434250)
63.20343; (0.907984,1.332579,-0.802868); (0.779559,-0.410380,0.200721,-0.428471)
63.21474; (0.903217,1.343163,-0.802185); (0.781844,-0.417380,0.190054,-0.422366)
63.22589; (0.894944,1.358059,-0.801617); (0.787033,-0.426117,0.173783,-0.410856)
63.23734; (0.888267,1.370480,-0.800967); (0.791007,-0.433675,0.160610,-0.400547)
63.24833; (0.879000,1.385399,-0.800655); (0.796789,-0.443567,0.142247,-0.384893)
63.25955; (0.869166,1.399985,-0.800595); (0.802523,-0.453030,0.124011,-0.367890)
63.2707; (0.859901,1.413295,-0.800526); (0.807322,-0.461556,0.107454,-0.351640)
63.28183; (0.848584,1.426837,-0.801178); (0.812242,-0.471663,0.089722,-0.331280)
63.29284; (0.836968,1.440982,-0.801997); (0.816637,-0.481791,0.072754,-0.309337)
63.30408; (0.824668,1.453376,-0.803288); (0.820699,-0.491465,0.057006,-0.285772)
63.31532; (0.812132,1.466110,-0.804940); (0.824239,-0.500561,0.040556,-0.261581)
63.3263; (0.798817,1.478201,-0.806457); (0.827463,-0.508134,0.022818,-0.237875)
63.33778; (0.785796,1.489245,-0.808351); (0.829630,-0.514850,0.005355,-0.215905)
63.34872; (0.771317,1.499420,-0.810913); (0.830499,-0.522370,-0.012319,-0.193000)
63.3602; (0.757652,1.508971,-0.814222); (0.829302,-0.531499,-0.027735,-0.170288)
63.37106; (0.743786,1.518699,-0.817865); (0.826576,-0.541857,-0.042203,-0.146226)
63.38212; (0.728947,1.526255,-0.823085); (0.821607,-0.554333,-0.055651,-0.120748)
63.39375; (0.714680,1.533186,-0.827936); (0.816554,-0.565000,-0.070960,-0.094754)
63.40451; (0.698707,1.538958,-0.833200); (0.811274,-0.574072,-0.088644,-0.066475)
63.41564; (0.683708,1.543797,-0.838377); (0.805466,-0.581782,-0.105901,-0.039218)
63.42689; (0.668095,1.547455,-0.843752); (0.798198,-0.589431,-0.123710,-0.012107)
63.43821; (0.653107,1.550679,-0.849332); (0.789395,-0.597413,-0.140507,0.014550)
63.44967; (0.637280,1.551827,-0.855017); (0.778311,-0.606507,-0.157166,0.040999)
63.46027; (0.621978,1.552554,-0.860688); (0.767571,-0.613173,-0.174909,0.065280)
63.47154; (0.608146,1.551966,-0.866211); (0.757592,-0.617728,-0.192792,0.085428)
63.4827; (0.593349,1.550309,-0.871325); (0.747295,-0.620869,-0.212462,0.104558)
63.49429; (0.578664,1.547377,-0.876991); (0.735889,-0.623356,-0.234858,0.121392)
63.50545; (0.565445,1.544763,-0.882652); (0.723406,-0.626071,-0.256559,0.137467)
63.51616; (0.552297,1.540730,-0.887293); (0.712348,-0.626785,-0.281135,0.143749)
63.52747; (0.539990,1.536546,-0.892543); (0.703844,-0.624933,-0.306717,0.141379)
63.53865; (0.529626,1.532054,-0.897443); (0.697197,-0.621502,-0.330078,0.136747)
63.54979; (0.519235,1.527186,-0.901122); (0.691537,-0.618398,-0.348039,0.135018)
63.56124; (0.508954,1.521906,-0.905206); (0.684438,-0.616229,-0.364368,0.137995)
63.57228; (0.500543,1.516200,-0.908754); (0.676277,-0.615890,-0.376394,0.147164)
63.58327; (0.490978,1.509228,-0.912010); (0.667523,-0.615384,-0.387381,0.160160)
63.59442; (0.480750,1.502384,-0.915936); (0.658094,-0.613139,-0.402084,0.171176)
63.6057; (0.472199,1.494214,-0.919691); (0.648194,-0.609627,-0.418167,0.182582)
63.61671; (0.464109,1.485830,-0.923333); (0.637895,-0.604639,-0.437363,0.190304)
63.62841; (0.456432,1.477279,-0.927318); (0.626842,-0.600006,-0.456596,0.196425)
63.63937; (0.448958,1.468423,-0.931172); (0.615991,-0.595610,-0.473966,0.202881)
63.6504; (0.443975,1.460112,-0.933316); (0.609715,-0.590388,-0.487246,0.205622)
63.66152; (0.439059,1.452308,-0.935024); (0.605243,-0.584439,-0.498597,0.208598)
63.67277; (0.433335,1.444149,-0.937191); (0.601761,-0.579040,-0.507690,0.211770)
63.68391; (0.429550,1.437306,-0.937555); (0.602706,-0.572747,-0.512017,0.215745)
63.69524; (0.425960,1.430061,-0.938058); (0.602249,-0.565412,-0.519129,0.219342)
63.70623; (0.422609,1.422908,-0.939049); (0.598694,-0.559428,-0.527783,0.223720)
63.71741; (0.420577,1.415885,-0.938840); (0.594200,-0.553390,-0.537193,0.228275)
63.72868; (0.417923,1.408748,-0.939368); (0.590428,-0.546905,-0.546463,0.231666)
63.73983; (0.416584,1.402732,-0.939273); (0.587377,-0.540160,-0.554959,0.235022)
63.75095; (0.415490,1.397415,-0.939034); (0.585853,-0.534159,-0.561020,0.238132)
63.76197; (0.414352,1.391983,-0.938489); (0.584409,-0.529277,-0.565792,0.241270)
63.77334; (0.414042,1.388264,-0.937333); (0.584432,-0.525721,-0.567865,0.244104)
63.78432; (0.413791,1.384981,-0.936300); (0.583908,-0.523249,-0.569436,0.246991)
63.7958; (0.413773,1.382045,-0.935267); (0.582101,-0.522810,-0.569865,0.251164)
63.8068; (0.413553,1.379544,-0.934086); (0.579813,-0.522209,-0.570589,0.256014)
63.818; (0.413705,1.377655,-0.933193); (0.579639,-0.519854,-0.572235,0.257523)
63.829; (0.413664,1.375446,-0.932020); (0.580016,-0.516944,-0.574356,0.257811)
63.84015; (0.414473,1.374859,-0.930751); (0.581686,-0.513909,-0.576121,0.256171)
63.85163; (0.415080,1.374279,-0.929817); (0.582463,-0.512546,-0.576611,0.256033)
63.8624; (0.415618,1.373558,-0.928913); (0.582031,-0.513348,-0.575865,0.257085)
63.87348; (0.416499,1.373273,-0.928129); (0.581085,-0.514125,-0.575280,0.258977)
63.88465; (0.417383,1.373306,-0.927920); (0.579630,-0.515309,-0.574077,0.262530)
63.89588; (0.418093,1.372748,-0.927323); (0.579263,-0.514838,-0.574122,0.264160)
63.90695; (0.419179,1.373160,-0.926964); (0.579630,-0.513323,-0.574904,0.264604)
63.91819; (0.420277,1.373684,-0.926828); (0.580695,-0.510396,-0.576908,0.263566)
